Data,Count
2024年3月,1
2024年3月,77
2024年2月,73
2024年4月,34
2024年1月,57
2023年12月,43
2023年11月,113
2023年10月,304
2023年9月,8
2023年8月,23
2023年7月,16
2023年6月,27
2023年5月,24
2023年4月,49
2023年3月,97
2023年2月,169
2023年1月,5
2022年12月,4
2022年11月,7
2022年10月,7
2022年9月,1
2022年7月,3
2022年6月,6
