Data,Count
2020年3月,1
2020年3月,2305
2021年2月,18489
2021年3月,662
2021年4月,611
2022年2月,2747
2022年1月,4226
2021年12月,4609
2021年11月,9464
2022年4月,2425
2022年3月,2455
2023年3月,36
2023年2月,2209
2023年1月,1763
2022年12月,2455
2022年11月,4854
2022年10月,3070
2022年9月,4080
2022年8月,5150
2022年7月,4780
2022年6月,3993
2022年5月,3175
